,Car_Price,Car_Year,Car_Kms,Car_Model,Car_Fuel,Car_Location,Car_Company
15505,845000,2018,50000,Hyundai Verna 1.6 VTVT SX,Petrol,Kolkata,Hyundai
15506,2095000,2015,27000,Audi A6 2.0 TDI Premium Plus,Diesel,Kolkata,Audi
15507,2075000,2015,29000,BMW 3 Series 320d Luxury Line,Diesel,Kolkata,BMW
15508,189000,2009,53421,Maruti Suzuki A-Star Zxi,Petrol,Kolkata,Maruti Suzuki
15509,429000,2017,23724,Maruti Suzuki Ignis Sigma 1.2 MT,Petrol,Kolkata,Maruti Suzuki
15510,435000,2015,35000,Volkswagen Polo Highline1.5L (D),Diesel,Kolkata,Volkswagen
15511,180000,2012,87471,Maruti Suzuki Alto K10 LXi,Petrol,Kolkata,Maruti Suzuki
15512,1700000,2019,7900,Honda Civic ZX CVT Petrol ,Petrol,Kolkata,Honda
15513,340000,2015,38000,Nissan Sunny XL,Petrol,Kolkata,Nissan
15514,499000,2013,60000,Ford EcoSport Titanium 1.5 TDCi,Diesel,Kolkata,Ford
15515,285000,2015,14249,Maruti Suzuki Alto K10 VXi ,Petrol,Kolkata,Maruti Suzuki
15516,699000,2017,26309,Honda City SV Petrol ,Petrol,Kolkata,Honda
15517,579000,2018,12895,Hyundai Elite i20 Magna Executive 1.2,Petrol,Kolkata,Hyundai
15518,379999,2015,19059,Hyundai Xcent SX 1.2,Petrol,Kolkata,Hyundai
15519,599991,2018,13464,Hyundai Elite i20 Sportz 1.2,Petrol,Kolkata,Hyundai
15520,599001,2018,25131,Maruti Suzuki Dzire VXi,Petrol,Kolkata,Maruti Suzuki
15521,499999,2019,17916,Hyundai Grand i10 Sportz 1.2 Kappa VTVT ,Petrol,Kolkata,Hyundai
15522,470000,2017,41283,Hyundai Xcent SX,Petrol,Kolkata,Hyundai
15523,329991,2019,28765,Maruti Suzuki Alto 800 Vxi,Petrol,Kolkata,Maruti Suzuki
15524,439991,2017,30291,Hyundai Grand i10 Magna 1.2 Kappa VTVT ,Petrol,Kolkata,Hyundai
15525,299999,2017,11750,Maruti Suzuki Alto K10 VXi ,Petrol,Kolkata,Maruti Suzuki
15526,285000,2013,62000,Chevrolet Enjoy 1.3 LS 8 STR,Diesel,Kolkata,Chevrolet
15527,135000,2006,72000,Maruti Suzuki Esteem VXi BS-III,Petrol,Kolkata,Maruti Suzuki
15528,675000,2016,38000,Honda City VX,Petrol,Kolkata,Honda
15529,499990,2020,19458,Maruti Suzuki Swift LXi,Petrol,Kolkata,Maruti Suzuki
15530,210000,2008,67000,Honda City ZX GXi,Petrol,Kolkata,Honda
15531,180000,2010,62701,Maruti Suzuki Eeco 5 STR ,Petrol,Kolkata,Maruti Suzuki
15532,190000,2010,66337,Hyundai i10 Magna 1.2,Petrol,Kolkata,Hyundai
15533,240000,2010,44083,Hyundai i20 Magna 1.2,Petrol,Kolkata,Hyundai
15534,199000,2012,33902,Hyundai Eon Era +,Petrol,Kolkata,Hyundai
15535,170000,2013,66092,Chevrolet Beat LT Opt Diesel,Diesel,Kolkata,Chevrolet
15536,885000,2018,7000,Honda City V CVT Petrol ,Petrol,Kolkata,Honda
15537,845000,2018,50000,Hyundai Verna 1.6 VTVT SX,Petrol,Kolkata,Hyundai
15538,2095000,2015,27000,Audi A6 2.0 TDI Premium Plus,Diesel,Kolkata,Audi
15539,2075000,2015,29000,BMW 3 Series 320d Luxury Line,Diesel,Kolkata,BMW
15540,180000,2012,87471,Maruti Suzuki Alto K10 LXi,Petrol,Kolkata,Maruti Suzuki
15541,599001,2018,25131,Maruti Suzuki Dzire VXi,Petrol,Kolkata,Maruti Suzuki
15542,399000,2016,33594,Honda Amaze 1.2 S i-VTEC,Petrol,Kolkata,Honda
15543,499000,2016,49685,Hyundai Elite i20 Magna 1.2 ,Petrol,Kolkata,Hyundai
15544,1700000,2019,7900,Honda Civic ZX CVT Petrol ,Petrol,Kolkata,Honda
15545,475000,2017,43000,Honda Amaze 1.5 S i-DTEC,Diesel,Kolkata,Honda
15546,4650000,2019,13000,BMW 5 Series 530i M Sport ,Petrol,Kolkata,BMW
15547,340000,2015,38000,Nissan Sunny XL,Petrol,Kolkata,Nissan
15548,699000,2017,26309,Honda City SV Petrol ,Petrol,Kolkata,Honda
15549,579000,2018,12895,Hyundai Elite i20 Magna Executive 1.2,Petrol,Kolkata,Hyundai
15550,379999,2015,19059,Hyundai Xcent SX 1.2,Petrol,Kolkata,Hyundai
15551,599991,2018,13464,Hyundai Elite i20 Sportz 1.2,Petrol,Kolkata,Hyundai
15552,499999,2019,17916,Hyundai Grand i10 Sportz 1.2 Kappa VTVT ,Petrol,Kolkata,Hyundai
15553,470000,2017,41283,Hyundai Xcent SX,Petrol,Kolkata,Hyundai
15554,329991,2019,28765,Maruti Suzuki Alto 800 Vxi,Petrol,Kolkata,Maruti Suzuki
15555,439991,2017,30291,Hyundai Grand i10 Magna 1.2 Kappa VTVT ,Petrol,Kolkata,Hyundai
15556,299999,2017,11750,Maruti Suzuki Alto K10 VXi ,Petrol,Kolkata,Maruti Suzuki
15557,285000,2013,62000,Chevrolet Enjoy 1.3 LS 8 STR,Diesel,Kolkata,Chevrolet
15558,135000,2006,72000,Maruti Suzuki Esteem VXi BS-III,Petrol,Kolkata,Maruti Suzuki
15559,675000,2016,38000,Honda City VX,Petrol,Kolkata,Honda
15560,499990,2020,19458,Maruti Suzuki Swift LXi,Petrol,Kolkata,Maruti Suzuki
15561,210000,2008,67000,Honda City ZX GXi,Petrol,Kolkata,Honda
15562,180000,2010,62701,Maruti Suzuki Eeco 5 STR ,Petrol,Kolkata,Maruti Suzuki
15563,190000,2010,66337,Hyundai i10 Magna 1.2,Petrol,Kolkata,Hyundai
15564,199000,2012,33902,Hyundai Eon Era +,Petrol,Kolkata,Hyundai
15565,240000,2010,44083,Hyundai i20 Magna 1.2,Petrol,Kolkata,Hyundai
15566,170000,2013,66092,Chevrolet Beat LT Opt Diesel,Diesel,Kolkata,Chevrolet
15567,885000,2018,7000,Honda City V CVT Petrol ,Petrol,Kolkata,Honda
15568,845000,2018,50000,Hyundai Verna 1.6 VTVT SX,Petrol,Kolkata,Hyundai
15569,2095000,2015,27000,Audi A6 2.0 TDI Premium Plus,Diesel,Kolkata,Audi
15570,2075000,2015,29000,BMW 3 Series 320d Luxury Line,Diesel,Kolkata,BMW
15571,199000,2012,33902,Hyundai Eon Era +,Petrol,Kolkata,Hyundai
15572,180000,2012,87471,Maruti Suzuki Alto K10 LXi,Petrol,Kolkata,Maruti Suzuki
15573,325000,2014,48717,Honda Amaze 1.2 EX i-VTEC,Petrol,Kolkata,Honda
15574,3099000,2019,7000,Mercedes-Benz CLA 200 Urban Sport,Petrol,Kolkata,Mercedes-Benz
15575,429000,2017,23724,Maruti Suzuki Ignis Sigma 1.2 MT,Petrol,Kolkata,Maruti Suzuki
15576,499000,2013,60000,Ford EcoSport Titanium 1.5 TDCi,Diesel,Kolkata,Ford
15577,299000,2012,61000,Nissan Sunny XV Diesel,Diesel,Kolkata,Nissan
15578,975000,2018,16234,Honda City ZX CVT Petrol ,Petrol,Kolkata,Honda
15579,699000,2017,26309,Honda City SV Petrol ,Petrol,Kolkata,Honda
15580,579000,2018,12895,Hyundai Elite i20 Magna Executive 1.2,Petrol,Kolkata,Hyundai
15581,379999,2015,19059,Hyundai Xcent SX 1.2,Petrol,Kolkata,Hyundai
15582,599991,2018,13464,Hyundai Elite i20 Sportz 1.2,Petrol,Kolkata,Hyundai
15583,599001,2018,25131,Maruti Suzuki Dzire VXi,Petrol,Kolkata,Maruti Suzuki
15584,499999,2019,17916,Hyundai Grand i10 Sportz 1.2 Kappa VTVT ,Petrol,Kolkata,Hyundai
15585,470000,2017,41283,Hyundai Xcent SX,Petrol,Kolkata,Hyundai
15586,329991,2019,28765,Maruti Suzuki Alto 800 Vxi,Petrol,Kolkata,Maruti Suzuki
15587,439991,2017,30291,Hyundai Grand i10 Magna 1.2 Kappa VTVT ,Petrol,Kolkata,Hyundai
15588,299999,2017,11750,Maruti Suzuki Alto K10 VXi ,Petrol,Kolkata,Maruti Suzuki
15589,285000,2013,62000,Chevrolet Enjoy 1.3 LS 8 STR,Diesel,Kolkata,Chevrolet
15590,135000,2006,72000,Maruti Suzuki Esteem VXi BS-III,Petrol,Kolkata,Maruti Suzuki
15591,675000,2016,38000,Honda City VX,Petrol,Kolkata,Honda
15592,499990,2020,19458,Maruti Suzuki Swift LXi,Petrol,Kolkata,Maruti Suzuki
15593,210000,2008,67000,Honda City ZX GXi,Petrol,Kolkata,Honda
15594,180000,2010,62701,Maruti Suzuki Eeco 5 STR ,Petrol,Kolkata,Maruti Suzuki
15595,190000,2010,66337,Hyundai i10 Magna 1.2,Petrol,Kolkata,Hyundai
15596,240000,2010,44083,Hyundai i20 Magna 1.2,Petrol,Kolkata,Hyundai
15597,170000,2013,66092,Chevrolet Beat LT Opt Diesel,Diesel,Kolkata,Chevrolet
15598,885000,2018,7000,Honda City V CVT Petrol ,Petrol,Kolkata,Honda
15599,845000,2018,50000,Hyundai Verna 1.6 VTVT SX,Petrol,Kolkata,Hyundai
15600,2095000,2015,27000,Audi A6 2.0 TDI Premium Plus,Diesel,Kolkata,Audi
15601,2075000,2015,29000,BMW 3 Series 320d Luxury Line,Diesel,Kolkata,BMW
15602,599001,2018,25131,Maruti Suzuki Dzire VXi,Petrol,Kolkata,Maruti Suzuki
15603,180000,2012,87471,Maruti Suzuki Alto K10 LXi,Petrol,Kolkata,Maruti Suzuki
15604,3099000,2019,7000,Mercedes-Benz CLA 200 Urban Sport,Petrol,Kolkata,Mercedes-Benz
15605,590000,2017,44000,Ford EcoSport Titanium+ 1.5L TDCi,Diesel,Kolkata,Ford
15606,499000,2016,49685,Hyundai Elite i20 Magna 1.2 ,Petrol,Kolkata,Hyundai
15607,885000,2018,7000,Honda City V CVT Petrol ,Petrol,Kolkata,Honda
15608,399000,2016,33594,Honda Amaze 1.2 S i-VTEC,Petrol,Kolkata,Honda
15609,2100000,2018,26100,Skoda Superb L&K TSI AT,Petrol,Kolkata,Skoda
15610,699000,2017,26309,Honda City SV Petrol ,Petrol,Kolkata,Honda
15611,579000,2018,12895,Hyundai Elite i20 Magna Executive 1.2,Petrol,Kolkata,Hyundai
15612,379999,2015,19059,Hyundai Xcent SX 1.2,Petrol,Kolkata,Hyundai
15613,599991,2018,13464,Hyundai Elite i20 Sportz 1.2,Petrol,Kolkata,Hyundai
15614,499999,2019,17916,Hyundai Grand i10 Sportz 1.2 Kappa VTVT ,Petrol,Kolkata,Hyundai
15615,470000,2017,41283,Hyundai Xcent SX,Petrol,Kolkata,Hyundai
15616,329991,2019,28765,Maruti Suzuki Alto 800 Vxi,Petrol,Kolkata,Maruti Suzuki
15617,439991,2017,30291,Hyundai Grand i10 Magna 1.2 Kappa VTVT ,Petrol,Kolkata,Hyundai
15618,299999,2017,11750,Maruti Suzuki Alto K10 VXi ,Petrol,Kolkata,Maruti Suzuki
15619,285000,2013,62000,Chevrolet Enjoy 1.3 LS 8 STR,Diesel,Kolkata,Chevrolet
15620,135000,2006,72000,Maruti Suzuki Esteem VXi BS-III,Petrol,Kolkata,Maruti Suzuki
15621,675000,2016,38000,Honda City VX,Petrol,Kolkata,Honda
15622,499990,2020,19458,Maruti Suzuki Swift LXi,Petrol,Kolkata,Maruti Suzuki
15623,210000,2008,67000,Honda City ZX GXi,Petrol,Kolkata,Honda
15624,180000,2010,62701,Maruti Suzuki Eeco 5 STR ,Petrol,Kolkata,Maruti Suzuki
15625,190000,2010,66337,Hyundai i10 Magna 1.2,Petrol,Kolkata,Hyundai
15626,199000,2012,33902,Hyundai Eon Era +,Petrol,Kolkata,Hyundai
15627,240000,2010,44083,Hyundai i20 Magna 1.2,Petrol,Kolkata,Hyundai
15628,170000,2013,66092,Chevrolet Beat LT Opt Diesel,Diesel,Kolkata,Chevrolet
15629,845000,2018,50000,Hyundai Verna 1.6 VTVT SX,Petrol,Kolkata,Hyundai
15630,2095000,2015,27000,Audi A6 2.0 TDI Premium Plus,Diesel,Kolkata,Audi
15631,2075000,2015,29000,BMW 3 Series 320d Luxury Line,Diesel,Kolkata,BMW
15632,325000,2014,48717,Honda Amaze 1.2 EX i-VTEC,Petrol,Kolkata,Honda
15633,199000,2012,33902,Hyundai Eon Era +,Petrol,Kolkata,Hyundai
15634,180000,2012,87471,Maruti Suzuki Alto K10 LXi,Petrol,Kolkata,Maruti Suzuki
15635,715000,2015,19000,Honda City VX Diesel,Diesel,Kolkata,Honda
15636,429000,2017,23724,Maruti Suzuki Ignis Sigma 1.2 MT,Petrol,Kolkata,Maruti Suzuki
15637,2300000,2018,22000,Audi Q3 35 TDI quattro Premium Plus,Diesel,Kolkata,Audi
15638,700000,2016,50000,Hyundai Creta 1.4 S Plus,Diesel,Kolkata,Hyundai
15639,975000,2018,16234,Honda City ZX CVT Petrol ,Petrol,Kolkata,Honda
15640,699000,2017,26309,Honda City SV Petrol ,Petrol,Kolkata,Honda
15641,579000,2018,12895,Hyundai Elite i20 Magna Executive 1.2,Petrol,Kolkata,Hyundai
15642,379999,2015,19059,Hyundai Xcent SX 1.2,Petrol,Kolkata,Hyundai
15643,599991,2018,13464,Hyundai Elite i20 Sportz 1.2,Petrol,Kolkata,Hyundai
15644,599001,2018,25131,Maruti Suzuki Dzire VXi,Petrol,Kolkata,Maruti Suzuki
15645,499999,2019,17916,Hyundai Grand i10 Sportz 1.2 Kappa VTVT ,Petrol,Kolkata,Hyundai
15646,470000,2017,41283,Hyundai Xcent SX,Petrol,Kolkata,Hyundai
15647,329991,2019,28765,Maruti Suzuki Alto 800 Vxi,Petrol,Kolkata,Maruti Suzuki
15648,439991,2017,30291,Hyundai Grand i10 Magna 1.2 Kappa VTVT ,Petrol,Kolkata,Hyundai
15649,299999,2017,11750,Maruti Suzuki Alto K10 VXi ,Petrol,Kolkata,Maruti Suzuki
15650,285000,2013,62000,Chevrolet Enjoy 1.3 LS 8 STR,Diesel,Kolkata,Chevrolet
15651,135000,2006,72000,Maruti Suzuki Esteem VXi BS-III,Petrol,Kolkata,Maruti Suzuki
15652,675000,2016,38000,Honda City VX,Petrol,Kolkata,Honda
15653,499990,2020,19458,Maruti Suzuki Swift LXi,Petrol,Kolkata,Maruti Suzuki
15654,210000,2008,67000,Honda City ZX GXi,Petrol,Kolkata,Honda
15655,180000,2010,62701,Maruti Suzuki Eeco 5 STR ,Petrol,Kolkata,Maruti Suzuki
15656,190000,2010,66337,Hyundai i10 Magna 1.2,Petrol,Kolkata,Hyundai
15657,240000,2010,44083,Hyundai i20 Magna 1.2,Petrol,Kolkata,Hyundai
15658,170000,2013,66092,Chevrolet Beat LT Opt Diesel,Diesel,Kolkata,Chevrolet
15659,885000,2018,7000,Honda City V CVT Petrol ,Petrol,Kolkata,Honda
15660,845000,2018,50000,Hyundai Verna 1.6 VTVT SX,Petrol,Kolkata,Hyundai
15661,2095000,2015,27000,Audi A6 2.0 TDI Premium Plus,Diesel,Kolkata,Audi
15662,2075000,2015,29000,BMW 3 Series 320d Luxury Line,Diesel,Kolkata,BMW
15663,180000,2012,87471,Maruti Suzuki Alto K10 LXi,Petrol,Kolkata,Maruti Suzuki
15664,2300000,2018,22000,Audi Q3 35 TDI quattro Premium Plus,Diesel,Kolkata,Audi
15665,189000,2009,53421,Maruti Suzuki A-Star Zxi,Petrol,Kolkata,Maruti Suzuki
15666,499000,2013,60000,Ford EcoSport Titanium 1.5 TDCi,Diesel,Kolkata,Ford
15667,340000,2015,38000,Nissan Sunny XL,Petrol,Kolkata,Nissan
15668,1700000,2019,7900,Honda Civic ZX CVT Petrol ,Petrol,Kolkata,Honda
15669,975000,2018,16234,Honda City ZX CVT Petrol ,Petrol,Kolkata,Honda
15670,425000,2020,2000,Maruti Suzuki Eeco 7 STR ,Petrol,Kolkata,Maruti Suzuki
15671,699000,2017,26309,Honda City SV Petrol ,Petrol,Kolkata,Honda
15672,579000,2018,12895,Hyundai Elite i20 Magna Executive 1.2,Petrol,Kolkata,Hyundai
15673,379999,2015,19059,Hyundai Xcent SX 1.2,Petrol,Kolkata,Hyundai
15674,599991,2018,13464,Hyundai Elite i20 Sportz 1.2,Petrol,Kolkata,Hyundai
15675,599001,2018,25131,Maruti Suzuki Dzire VXi,Petrol,Kolkata,Maruti Suzuki
15676,499999,2019,17916,Hyundai Grand i10 Sportz 1.2 Kappa VTVT ,Petrol,Kolkata,Hyundai
15677,470000,2017,41283,Hyundai Xcent SX,Petrol,Kolkata,Hyundai
15678,329991,2019,28765,Maruti Suzuki Alto 800 Vxi,Petrol,Kolkata,Maruti Suzuki
15679,439991,2017,30291,Hyundai Grand i10 Magna 1.2 Kappa VTVT ,Petrol,Kolkata,Hyundai
15680,299999,2017,11750,Maruti Suzuki Alto K10 VXi ,Petrol,Kolkata,Maruti Suzuki
15681,285000,2013,62000,Chevrolet Enjoy 1.3 LS 8 STR,Diesel,Kolkata,Chevrolet
15682,135000,2006,72000,Maruti Suzuki Esteem VXi BS-III,Petrol,Kolkata,Maruti Suzuki
15683,675000,2016,38000,Honda City VX,Petrol,Kolkata,Honda
15684,499990,2020,19458,Maruti Suzuki Swift LXi,Petrol,Kolkata,Maruti Suzuki
15685,210000,2008,67000,Honda City ZX GXi,Petrol,Kolkata,Honda
15686,180000,2010,62701,Maruti Suzuki Eeco 5 STR ,Petrol,Kolkata,Maruti Suzuki
15687,190000,2010,66337,Hyundai i10 Magna 1.2,Petrol,Kolkata,Hyundai
15688,240000,2010,44083,Hyundai i20 Magna 1.2,Petrol,Kolkata,Hyundai
15689,199000,2012,33902,Hyundai Eon Era +,Petrol,Kolkata,Hyundai
15690,170000,2013,66092,Chevrolet Beat LT Opt Diesel,Diesel,Kolkata,Chevrolet
15691,885000,2018,7000,Honda City V CVT Petrol ,Petrol,Kolkata,Honda
15692,845000,2018,50000,Hyundai Verna 1.6 VTVT SX,Petrol,Kolkata,Hyundai
15693,2095000,2015,27000,Audi A6 2.0 TDI Premium Plus,Diesel,Kolkata,Audi
15694,2075000,2015,29000,BMW 3 Series 320d Luxury Line,Diesel,Kolkata,BMW
15695,325000,2014,48717,Honda Amaze 1.2 EX i-VTEC,Petrol,Kolkata,Honda
15696,429000,2017,23724,Maruti Suzuki Ignis Sigma 1.2 MT,Petrol,Kolkata,Maruti Suzuki
15697,675000,2016,2000,Honda BR-V S Petrol,Petrol,Kolkata,Honda
15698,700000,2016,50000,Hyundai Creta 1.4 S Plus,Diesel,Kolkata,Hyundai
15699,2300000,2018,22000,Audi Q3 35 TDI quattro Premium Plus,Diesel,Kolkata,Audi
15700,715000,2015,19000,Honda City VX Diesel,Diesel,Kolkata,Honda
15701,180000,2012,87471,Maruti Suzuki Alto K10 LXi,Petrol,Kolkata,Maruti Suzuki
15702,975000,2018,16234,Honda City ZX CVT Petrol ,Petrol,Kolkata,Honda
15703,699000,2017,26309,Honda City SV Petrol ,Petrol,Kolkata,Honda
15704,579000,2018,12895,Hyundai Elite i20 Magna Executive 1.2,Petrol,Kolkata,Hyundai
15705,379999,2015,19059,Hyundai Xcent SX 1.2,Petrol,Kolkata,Hyundai
15706,599991,2018,13464,Hyundai Elite i20 Sportz 1.2,Petrol,Kolkata,Hyundai
15707,599001,2018,25131,Maruti Suzuki Dzire VXi,Petrol,Kolkata,Maruti Suzuki
15708,499999,2019,17916,Hyundai Grand i10 Sportz 1.2 Kappa VTVT ,Petrol,Kolkata,Hyundai
15709,470000,2017,41283,Hyundai Xcent SX,Petrol,Kolkata,Hyundai
15710,329991,2019,28765,Maruti Suzuki Alto 800 Vxi,Petrol,Kolkata,Maruti Suzuki
15711,439991,2017,30291,Hyundai Grand i10 Magna 1.2 Kappa VTVT ,Petrol,Kolkata,Hyundai
15712,299999,2017,11750,Maruti Suzuki Alto K10 VXi ,Petrol,Kolkata,Maruti Suzuki
15713,285000,2013,62000,Chevrolet Enjoy 1.3 LS 8 STR,Diesel,Kolkata,Chevrolet
15714,135000,2006,72000,Maruti Suzuki Esteem VXi BS-III,Petrol,Kolkata,Maruti Suzuki
15715,675000,2016,38000,Honda City VX,Petrol,Kolkata,Honda
15716,499990,2020,19458,Maruti Suzuki Swift LXi,Petrol,Kolkata,Maruti Suzuki
15717,210000,2008,67000,Honda City ZX GXi,Petrol,Kolkata,Honda
15718,180000,2010,62701,Maruti Suzuki Eeco 5 STR ,Petrol,Kolkata,Maruti Suzuki
15719,190000,2010,66337,Hyundai i10 Magna 1.2,Petrol,Kolkata,Hyundai
15720,240000,2010,44083,Hyundai i20 Magna 1.2,Petrol,Kolkata,Hyundai
15721,199000,2012,33902,Hyundai Eon Era +,Petrol,Kolkata,Hyundai
15722,170000,2013,66092,Chevrolet Beat LT Opt Diesel,Diesel,Kolkata,Chevrolet
15723,885000,2018,7000,Honda City V CVT Petrol ,Petrol,Kolkata,Honda
15724,845000,2018,50000,Hyundai Verna 1.6 VTVT SX,Petrol,Kolkata,Hyundai
15725,2095000,2015,27000,Audi A6 2.0 TDI Premium Plus,Diesel,Kolkata,Audi
15726,2075000,2015,29000,BMW 3 Series 320d Luxury Line,Diesel,Kolkata,BMW
15727,385000,2015,28000,Honda Amaze 1.2 SX i-VTEC,Petrol,Kolkata,Honda
15728,180000,2012,87471,Maruti Suzuki Alto K10 LXi,Petrol,Kolkata,Maruti Suzuki
15729,325000,2014,48717,Honda Amaze 1.2 EX i-VTEC,Petrol,Kolkata,Honda
15730,429000,2017,23724,Maruti Suzuki Ignis Sigma 1.2 MT,Petrol,Kolkata,Maruti Suzuki
15731,199000,2012,33902,Hyundai Eon Era +,Petrol,Kolkata,Hyundai
15732,1125000,2011,54000,Audi A6 2.7 TDI,Diesel,Kolkata,Audi
15733,299000,2012,61000,Nissan Sunny XV Diesel,Diesel,Kolkata,Nissan
15734,975000,2018,16234,Honda City ZX CVT Petrol ,Petrol,Kolkata,Honda
15735,699000,2017,26309,Honda City SV Petrol ,Petrol,Kolkata,Honda
15736,579000,2018,12895,Hyundai Elite i20 Magna Executive 1.2,Petrol,Kolkata,Hyundai
15737,379999,2015,19059,Hyundai Xcent SX 1.2,Petrol,Kolkata,Hyundai
15738,599991,2018,13464,Hyundai Elite i20 Sportz 1.2,Petrol,Kolkata,Hyundai
15739,599001,2018,25131,Maruti Suzuki Dzire VXi,Petrol,Kolkata,Maruti Suzuki
15740,499999,2019,17916,Hyundai Grand i10 Sportz 1.2 Kappa VTVT ,Petrol,Kolkata,Hyundai
15741,470000,2017,41283,Hyundai Xcent SX,Petrol,Kolkata,Hyundai
15742,329991,2019,28765,Maruti Suzuki Alto 800 Vxi,Petrol,Kolkata,Maruti Suzuki
15743,439991,2017,30291,Hyundai Grand i10 Magna 1.2 Kappa VTVT ,Petrol,Kolkata,Hyundai
15744,299999,2017,11750,Maruti Suzuki Alto K10 VXi ,Petrol,Kolkata,Maruti Suzuki
15745,285000,2013,62000,Chevrolet Enjoy 1.3 LS 8 STR,Diesel,Kolkata,Chevrolet
15746,135000,2006,72000,Maruti Suzuki Esteem VXi BS-III,Petrol,Kolkata,Maruti Suzuki
15747,675000,2016,38000,Honda City VX,Petrol,Kolkata,Honda
15748,499990,2020,19458,Maruti Suzuki Swift LXi,Petrol,Kolkata,Maruti Suzuki
15749,210000,2008,67000,Honda City ZX GXi,Petrol,Kolkata,Honda
15750,180000,2010,62701,Maruti Suzuki Eeco 5 STR ,Petrol,Kolkata,Maruti Suzuki
15751,190000,2010,66337,Hyundai i10 Magna 1.2,Petrol,Kolkata,Hyundai
15752,240000,2010,44083,Hyundai i20 Magna 1.2,Petrol,Kolkata,Hyundai
15753,170000,2013,66092,Chevrolet Beat LT Opt Diesel,Diesel,Kolkata,Chevrolet
15754,885000,2018,7000,Honda City V CVT Petrol ,Petrol,Kolkata,Honda
15755,845000,2018,50000,Hyundai Verna 1.6 VTVT SX,Petrol,Kolkata,Hyundai
15756,2095000,2015,27000,Audi A6 2.0 TDI Premium Plus,Diesel,Kolkata,Audi
15757,2075000,2015,29000,BMW 3 Series 320d Luxury Line,Diesel,Kolkata,BMW
15758,180000,2012,87471,Maruti Suzuki Alto K10 LXi,Petrol,Kolkata,Maruti Suzuki
15759,599001,2018,25131,Maruti Suzuki Dzire VXi,Petrol,Kolkata,Maruti Suzuki
15760,499000,2016,49685,Hyundai Elite i20 Magna 1.2 ,Petrol,Kolkata,Hyundai
15761,399000,2016,33594,Honda Amaze 1.2 S i-VTEC,Petrol,Kolkata,Honda
15762,475000,2017,43000,Honda Amaze 1.5 S i-DTEC,Diesel,Kolkata,Honda
15763,340000,2015,38000,Nissan Sunny XL,Petrol,Kolkata,Nissan
15764,1700000,2019,7900,Honda Civic ZX CVT Petrol ,Petrol,Kolkata,Honda
15765,885000,2018,7000,Honda City V CVT Petrol ,Petrol,Kolkata,Honda
15766,699000,2017,26309,Honda City SV Petrol ,Petrol,Kolkata,Honda
15767,579000,2018,12895,Hyundai Elite i20 Magna Executive 1.2,Petrol,Kolkata,Hyundai
15768,379999,2015,19059,Hyundai Xcent SX 1.2,Petrol,Kolkata,Hyundai
15769,599991,2018,13464,Hyundai Elite i20 Sportz 1.2,Petrol,Kolkata,Hyundai
15770,499999,2019,17916,Hyundai Grand i10 Sportz 1.2 Kappa VTVT ,Petrol,Kolkata,Hyundai
15771,470000,2017,41283,Hyundai Xcent SX,Petrol,Kolkata,Hyundai
15772,329991,2019,28765,Maruti Suzuki Alto 800 Vxi,Petrol,Kolkata,Maruti Suzuki
15773,439991,2017,30291,Hyundai Grand i10 Magna 1.2 Kappa VTVT ,Petrol,Kolkata,Hyundai
15774,299999,2017,11750,Maruti Suzuki Alto K10 VXi ,Petrol,Kolkata,Maruti Suzuki
15775,285000,2013,62000,Chevrolet Enjoy 1.3 LS 8 STR,Diesel,Kolkata,Chevrolet
15776,135000,2006,72000,Maruti Suzuki Esteem VXi BS-III,Petrol,Kolkata,Maruti Suzuki
15777,675000,2016,38000,Honda City VX,Petrol,Kolkata,Honda
15778,499990,2020,19458,Maruti Suzuki Swift LXi,Petrol,Kolkata,Maruti Suzuki
15779,210000,2008,67000,Honda City ZX GXi,Petrol,Kolkata,Honda
15780,180000,2010,62701,Maruti Suzuki Eeco 5 STR ,Petrol,Kolkata,Maruti Suzuki
15781,190000,2010,66337,Hyundai i10 Magna 1.2,Petrol,Kolkata,Hyundai
15782,199000,2012,33902,Hyundai Eon Era +,Petrol,Kolkata,Hyundai
15783,240000,2010,44083,Hyundai i20 Magna 1.2,Petrol,Kolkata,Hyundai
15784,170000,2013,66092,Chevrolet Beat LT Opt Diesel,Diesel,Kolkata,Chevrolet
15785,845000,2018,50000,Hyundai Verna 1.6 VTVT SX,Petrol,Kolkata,Hyundai
15786,2095000,2015,27000,Audi A6 2.0 TDI Premium Plus,Diesel,Kolkata,Audi
15787,2075000,2015,29000,BMW 3 Series 320d Luxury Line,Diesel,Kolkata,BMW
15788,180000,2012,87471,Maruti Suzuki Alto K10 LXi,Petrol,Kolkata,Maruti Suzuki
15789,599001,2018,25131,Maruti Suzuki Dzire VXi,Petrol,Kolkata,Maruti Suzuki
15790,499000,2016,49685,Hyundai Elite i20 Magna 1.2 ,Petrol,Kolkata,Hyundai
15791,399000,2016,33594,Honda Amaze 1.2 S i-VTEC,Petrol,Kolkata,Honda
15792,4650000,2019,13000,BMW 5 Series 530i M Sport ,Petrol,Kolkata,BMW
15793,1700000,2019,7900,Honda Civic ZX CVT Petrol ,Petrol,Kolkata,Honda
15794,590000,2017,44000,Ford EcoSport Titanium+ 1.5L TDCi,Diesel,Kolkata,Ford
15795,415000,2017,8066,Volkswagen Ameo Highline1.2L Plus (P) 16 Alloy ,Petrol,Kolkata,Volkswagen
